Procedure ID,Description,Amount
102091,ERCP W/SPHINC/PAPIL     ,8305.00
102092,ERCP W/SPHINCTER ODDI   ,8395.00
102094,ESOPH TAMPONADE         ,1638.00
102095,ESOPHAGOSCOPY DX        ,3168.00
102097,ESOPHAGOSCOPY OTHER     ,3926.00
102098,ESOPHAGOSCOPY W/BAL DILA,3520.00
102103,ESOPHAGOSCOPY W/BAND LIG,3703.00
102105,ESOPHAGOSCOPY W/BIOPSY  ,3410.00
102106,ESOPHAGOSCOPY W/CNTR BLD,3853.00
102107,ESOPHAGOSCOPY W/GD WIRE ,3589.00
102108,ESOPHAGOSCOPY W/HBF/BC  ,3589.00
102109,ESOPHAGOSCOPY W/IN TB ST,3411.00
102110,ESOPHAGOSCOPY W/INJ SCL ,3853.00
102111,ESOPHAGOSCOPY W/RM FB   ,3515.00
102113,ESOPHAGOSCOPY W/SNARE TE,3410.00
102115,ESOPHAGUS MOTILITY STDY ,4579.00
102116,PLACE GI TUBE           ,1178.00
102119,ILEOSCOPY DX            ,2704.00
102120,ILEOSCOPY W/BIOP        ,2881.00
102122,IRRIGATION FECAL IMPACT ,2179.00
102123,LARYNGOSCOPY            ,419.00
102125,LIGATION HEMORRHOID     ,4719.00
102127,NON ENDO PROCEDURE      ,2833.00
102129,PROC DX                 ,1906.00
102130,PROC MUL W/HBF/BC/ST    ,2309.00
102131,PROC OTHER              ,2463.00
102132,PROC SGL W/HBF OR BC    ,2356.00
102133,PROC SGL W/SNARE TECH   ,2242.00
102134,PROC W/BIOPSY           ,2151.00
102135,PROC W/CNTL BLD         ,2541.00
102136,PROC W/DECOMP VOLVULUS  ,2151.00
102137,PROC W/DILATION         ,2356.00
102138,PROC W/REM FB           ,2356.00
102139,RECTAL BX               ,4233.00
102145,SI ENDO CNTL BLEED      ,3094.00
102146,SI ENDO DX W/O ILEUM    ,2545.00
102147,SI ENDO INC ILEUM       ,2467.00
102148,SI ENDO OTHER           ,3193.00
102149,SI ENDO W/BIOPSY        ,2865.00
102150,SI ENDO W/CONV PG TO JT ,3094.00
102151,SI ENDO W/HBF OR BC     ,2976.00
102152,SI ENDO W/ILEUM BIOP    ,2870.00
102153,SI ENDO W/PL JEJ TUBE   ,2930.00
102154,SI ENDO W/RM FB         ,2976.00
102155,SI ENDO W/SNARE TECH    ,2976.00
102156,SIG W/BIOPSY            ,5007.00
102157,SIG W/CNTL BLD          ,5187.00
102158,SIG W/DECOMP VOLVULUS   ,5091.00
102159,SIG W/HBF OR BC         ,5007.00
102160,SIG W/REMOVAL FB        ,5028.00
102162,SIG W/SNARE TECH        ,5007.00
102163,SIGMOID DX              ,4847.00
102164,SIGMOIDOSCOPY OTHER     ,5187.00
102168,UPPER GI ENDO DX        ,5209.00
102169,UPPER GI ENDO OTHER     ,5698.00
102171,UPPER GI ENDO W/BAL DILA,5421.00
102173,UPPER GI ENDO W/BAND LIG,5612.00
102174,UPPER GI ENDO W/BIOPSY  ,6171.00
102175,UPPER GI ENDO W/CNTR BLD,5845.00
102176,UPPER GI ENDO W/DIL GAS ,5421.00
102177,UPPER GI ENDO W/GD WIRE ,5404.00
102178,UPPER GI ENDO W/HBF/BC  ,5421.00
102179,UPPER GI ENDO W/INJ SCL ,5845.00
102180,UPPER GI ENDO W/PLACE GT,6021.00
102181,UPPER GI ENDO W/REM FB  ,5421.00
102182,UPPER GI ENDO W/SNARE TE,5421.00
102183,UPPER GI ENDO W/TB OR CP,5507.00
102184,UPPER GI ENDO W/US EX   ,2528.00
102211,KIDNEY ACQ LIVING DONOR ,134785.00
102212,KIDNEY ACQUISITION      ,134758.00
102216,CB INTERST APP COMP     ,10612.00
102220,INTRACAV APP SIMP       ,8421.00
102221,CB INTRACAV APP COMP    ,8421.00
102222,CB INTRACAV APP INTR    ,6093.00
102229,BRCHTX NS NON HDR IR 192,199.00
102231,RAD HAND/LOAD           ,1879.00
102233,SP TREATMENT            ,7373.00
102235,SURFACE APP RADIOE      ,2516.00
102248,TR DOSIMETRY            ,1068.00
102249,TR DOSIMETRY BASIC      ,1786.00
102254,TR MED PHYSICS CONT     ,2223.00
102255,TR MED PHYSICS SPECIAL  ,1953.00
102256,TR PORT FILM            ,634.00
102258,3D RADIOTHER PLAN W DVH ,5907.00
102259,TR SIMULATION COMPLEX   ,4874.00
102260,TR SIMULATION INTERMED  ,3801.00
102261,TR SIMULATION SIMPLE    ,3520.00
102262,TR SPECIAL PORT PLAN    ,2478.00
102263,TR TREAT DEVICE CPLEX   ,5176.00
102264,TR TREAT DEVICE INTRMED ,2490.00
102265,TR TREAT DEVICE SIMPLE  ,1250.00
102364,BONE MARROW BIOPSY      ,2831.00
102377,A & D OINTMENT 60GM     ,5.38
102378,A/T/S 2% TOPCL SOLN 60ML,124.00
102379,ZIAGEN 300MG TAB        ,37.00
102385,ACCOLATE 20MG TAB       ,12.00
102386,ACCUPRIL 10MG TAB       ,3.99
102389,ACCUPRIL 5MG TAB        ,5.86
102390,ACCUZYME OINT 30GM      ,383.00
102391,ACEON 2MG TAB           ,14.00
102392,ACEON 4MG TAB           ,15.00
102393,ACETIC ACID 0.25% IR 1L ,172.00
102394,ACETC ACID .25% IR 250ML,46.00
102395,ACHROMYCIN 1% OPH SUSP  ,114.00
102396,ACID MANTLE CREAM 30GM  ,29.00
102398,ACIPHEX 20MG TAB        ,37.00
102399,ACLOVATE 15GM O/CR      ,61.00
102411,ACTICHAR W/SORB 50GM    ,152.00
102413,ACTIDOSE-AQUA 25GM      ,107.00
102417,ACTIFED SYRUP 5ML       ,12.00
102418,ACTIFED TAB             ,11.00
102419,ACTIGALL 300MG CAP      ,14.00
102421,ACTIQ 200 MCG LOZ       ,224.00
102432,ACTONEL 30MG TAB        ,165.00
102433,ACTONEL 5MG TAB         ,23.00
102435,ACTOS 15 MG TAB         ,31.00
102436,ACTOS 30 MG TAB         ,48.00
102437,ACTOS 45 MG TAB         ,52.00
102438,ACULAR OPH 3ML          ,408.00
102439,ACULAR OPH 5ML          ,867.00
102441,ADALAT CC 30MG TAB      ,9.00
102442,ADALAT CC 60MG TAB      ,15.00
102443,ADALAT CC 90MG TAB      ,16.00
102445,ADDERALL 5MG TAB        ,15.00
102446,ADEKS DRP 60ML          ,36.00
102447,ADEKS TAB               ,5.52
102457,ADRENALIN TOP SOLN 30ML ,204.00
102462,ADSORBONAC 5% 15ML      ,119.00
102465,FLUTIC/SAL100/50MCGINH14,850.00
102466,FLUTIC/SAL250/50MCGINH14,850.00
102467,FLUTIC/SAL500/50MCGINH14,1511.00
102469,ADVIL 200MG TAB         ,5.52
102473,ADVIL SUS 5ML           ,13.00
102476,AEROBID-M INHALER       ,578.00
102477,AEROCHAMBER             ,63.00
102479,AFRIN NS DRP 0.05% 20ML ,19.00
102480,AFRIN PED NS DRP 0.025% ,13.00
102481,AFRIN SPRAY 0.05% 15ML  ,11.00
102484,AGENERASE 150MG CAP     ,10.00
102491,AGGRENOX CAP            ,17.00
102493,AGRYLIN 0.5MG CAP       ,38.00
102495,AKINETON 2MG TAB        ,5.52
102496,ALBENDAZOLE 200 MG PO   ,13.00
102497,ALBUMIN INF 25% 50 ML   ,1271.00
102506,ALBUMIN INF 5% 250ML    ,567.00
102507,ALBUMIN INF 5% 50ML     ,146.00
102509,ALBUTEROL 2.5MG 0.5ML   ,10.00
102510,ALBUTEROL 2MG TAB       ,5.52
102511,ALBUTEROL 4MG TAB       ,6.15
102512,ALBUTEROL INH 0.083% 3ML,10.00
102515,ALBUTEROL INH SOLN 20ML ,10.00
102517,ALCAINE OP DRP 0.5% 15ML,122.00
102520,ALCOHOL ABSOLUTE 95% 1ML,84.00
102521,ALCOHOL DEHYDR 5ML INJ  ,232.00
102522,ALDACTAZIDE 25/25 TAB   ,12.00
102523,ALDACTAZIDE 50/50 TAB   ,3.99
102525,ALDACTONE 100MG TAB     ,5.52
102526,ALDACTONE 25MG TAB      ,5.52
102527,ALDACTONE 50MG TAB      ,5.52
102530,ALDOMET 125MG TAB       ,5.52
102531,METHYLDOPATE HCL 250 MG ,84.00
102532,ALDOMET 250MG TAB       ,5.52
102533,ALDOMET 500MG TAB       ,5.52
102534,ALDOMET SUS 5ML         ,12.00
102540,ALFENTA 2ML INJ         ,93.00
102541,ALFENTA 5ML INJ         ,166.00
102546,ALKA-SELTZER TAB        ,0.55
102547,MELPHALAN 2 MG PO       ,43.00
102548,ALKERAN 50 MG INJ       ,15568.00
102550,ALLEGRA 180MG TAB       ,7.07
102552,ALLEGRA 60MG TAB        ,10.00
102553,ALLEGRA-D TAB           ,14.00
102555,ALLER-CHLOR SYR 5ML     ,12.00
102559,ALMORA 500MG TAB        ,5.52
102562,LODOXAMIDE 0.1% 10 ML OP,535.00
102563,ALLOPURINOL 500MG INJ   ,6530.00
102566,BRIMONIDINE 0.15% 5ML OP,674.00
102568,LOTEPREDNOL 0.2% 5ML OP ,675.00
102570,ALTACE 1.25MG CAP       ,3.99
102571,ALTACE 2.5MG CAP        ,5.52
102572,ALTACE 5MG CAP          ,8.00
102575,ALTERNAGEL 30ML         ,2.40
102578,ALUPENT 10MG TAB        ,5.52
102579,ALUPENT 20MG TAB        ,5.52
102580,ALUPENT 5% 10ML INH     ,139.00
102582,ALUPENT INH PER USE     ,13.00
102583,ALUPENT INHALER         ,47.00
102584,ALUPENT SYR 5ML         ,12.00
102585,AMARYL 1MG TAB          ,5.52
102586,AMARYL 2MG TAB          ,5.62
102587,AMARYL 4MG TAB          ,8.00
102588,AMBIEN 10MG TAB         ,29.00
102589,AMBIEN 5MG TAB          ,44.00
102593,AMERICAINE OINT 30GM    ,16.00
102599,AMICAR 250MG/ML 20ML    ,28.00
102605,AMICAR 500MG TAB        ,3.99
102606,AMICAR LIQ 5ML          ,50.00
102607,AMIDATE 20MG 10ML INJ   ,106.00
102608,AMIDATE 40MG 20ML INJ   ,52.00
102609,AMIKACIN SULFATE 100 MG ,36.00
102610,AMIKACIN SULFATE 1 GM   ,782.00
102611,AMIKACIN SULFATE 500 MG ,295.00
102613,AMINO ACIDS 10% 500ML   ,125.00
102614,AMINO ACIDS 15% 500ML   ,230.00
102621,AMINO ACIDS 5.5% W/LYTES,524.00
102622,AMINO ACIDS 6.5% 500ML  ,308.00
102624,AMINO ACIDS 8% 500ML    ,238.00
102625,AMINO ACIDS 8.5% 500ML  ,524.00
102629,AMINOPHYLLIN UP TO 250MG,29.00
102630,AMINOPH 500MG INJ       ,36.00
102632,AMINOPH LIQ 105/5 5ML   ,12.00
102636,AMINOPHYLLINE 100MG TAB ,5.52
102637,AMINOPHYLLINE 200MG TAB ,5.52
102638,AMINOPHYLLINE 500MG SUP ,7.50
102640,AMMONIA INHALANT        ,10.00
102641,AMMONIUM CHL 20ML INJ   ,33.00
102645,AMOX SUSP 125/5 80ML    ,52.00
102647,AMOX SUSP 250/5 100ML   ,8.00
102650,AMOX SUSP 250/5 80ML    ,12.00
102652,AMOXIL 125MG 5ML UD     ,12.00
102653,AMOXIL 250MG 5ML UD     ,7.27
102654,AMOXIL 250MG CAP        ,5.52
102656,AMOXIL 500MG CAP        ,5.52
102658,AMOXIL DROPS 15ML       ,12.00
102659,AMOXIL DROPS 30ML       ,15.00
102663,AMPICIL SUSP 125/5 UD   ,12.00
102666,AMPICIL SUSP 250/5 UD   ,12.00
102668,AMPICILLIN 125MG INJ    ,28.00
102669,AMPICILLIN 1GM INJ      ,49.00
102670,AMPICILLIN 1GM IVPB     ,146.00
102671,AMPICILLIN 250MG CAP    ,4.31
102673,AMPICILLIN 250MG INJ    ,28.00
102674,AMPICILLIN 2GM INJ      ,172.00
102675,AMPICILLIN 2GM IVPB     ,374.00
102676,AMPICILLIN 500MG CAP    ,4.31
102677,AMPICILLIN SOD 500MG    ,28.00
102679,AMYL NITRITE 0.3ML ASP  ,10.00
102680,AMYTAL 500MG INJ        ,60.00
102682,ANADROL-50 TAB          ,5.52
102683,ANAFRANIL 25MG CAP      ,6.15
102684,ANAFRANIL 50MG CAP      ,9.00
102685,ANAFRANIL 75MG CAP      ,12.00
102689,ANAPROX 275MG TAB       ,5.52
102690,ANAPROX DS 550MG TAB    ,8.00
102692,ANBESOL 9.3ML           ,22.00
102694,ANCOBON 250MG CAP       ,330.00
102695,FLUCYTOSINE 500 MG PO   ,806.00
102696,ANDRODERM PATCH 2.5MG   ,36.00
102698,ANDROGEL 1% 2.5GM       ,66.00
102707,ANECTINE 10ML INJ       ,28.00
102709,ANECTINE 500MG FLOPAK   ,60.00
102710,ANESTACON 15ML          ,56.00
102712,BIVALIRUDIN 250 MG INJ  ,3092.00
102713,ANSAID 100MG TAB        ,12.00
102714,ANSAID 50MG TAB         ,6.92
102715,ANTABUSE 250MG TAB      ,5.58
102717,ANTILIRIUM 2ML INJ      ,60.00
102720,ANTIVENIN LACTRO 2.5ML  ,175.00
102721,ANTIVERT 12.5MG TAB     ,5.52
102722,ANTIVERT 25MG CHEW TAB  ,5.52
102723,ANTIVERT 25MG TAB       ,5.52
102725,ANTURANE 100MG TAB      ,5.52
102726,ANTURANE 200MG TAB      ,5.52
102727,ANUSOL HC CRM 2.5% 30GM ,114.00
102728,ANUSOL HC SUPP          ,13.00
102730,ANUSOL OINT 1% 30GM     ,16.00
102731,ANUSOL SUPP             ,5.48
102734,DOLASETRON 100 MG TAB   ,258.00
102737,APHTHASOL 5% 5GM        ,132.00
102738,APLISOL (PPD) 1ML INJ   ,28.00
102739,APRESAZIDE 25/25 CAP    ,4.31
102740,APRESAZIDE 50/50 CAP    ,4.31
102742,APRESOLINE 10MG TAB     ,5.52
102743,HYDRAL UP TO 20 MG      ,454.00
102744,APRESOLINE 25MG TAB     ,65.00
102745,APRESOLINE 50MG TAB     ,5.52
102746,AQUA MEPHYTON 10MG INJ  ,93.00
102747,VIT K PHYTONADIONE 1 MG ,35.00
102756,AQUASOL A 25000U CAP    ,5.52
102762,AQUASOL A 50000IU/ML    ,178.00
102763,AQUASOL A 50000U CAP    ,5.52
102764,AQUASOL A DROPS 30ML    ,322.00
102765,AQUASOL E DROPS 30ML    ,114.00
102768,ARALEN 250MG TAB        ,10.00
102771,ARALEN 500MG TAB        ,28.00
102843,ARAVA 100MG TAB         ,79.00
102844,ARAVA 10MG TAB          ,119.00
102846,ARDUAN 10MG INJ         ,350.00
102848,ARFONAD 500MG INJ       ,79.00
102852,ARICEPT 5MG TAB         ,44.00
102853,ARIMIDEX 1MG TAB        ,11.00
102860,ARISTOCORT 4MG TAB      ,8.00
102866,ARISTOCORT-HP CR0.5% 15G,321.00
102868,ARISTOSPAN 20MG/ML 5ML  ,53.00
102869,ARISTOSPAN 5MG/ML 5ML   ,53.00
102870,FONDAPARINUX SODIUM2.5MG,390.00
102871,AROMASIN 25MG TAB       ,77.00
102872,ARTANE 2MG TAB          ,5.52
102873,ARTANE 5MG SEQUEL       ,5.52
102874,ARTANE 5MG TAB          ,5.52
102875,ARTANE LIQ 5ML          ,12.00
102877,ARTHROTEC 50MG TAB      ,16.00
102880,ASACOL 400MG TAB        ,3.99
102881,ASCORB ACID 250MG TAB   ,5.52
102882,ASCORB ACID 500MG TAB   ,5.52
102885,ASCORB ACID INJ 500/2ML ,21.00
102886,ASCRIPTIN AD TAB        ,0.16
102888,ASCRIPTIN MX STR 500MG T,0.17
102889,ASENDIN 100MG TAB       ,11.00
102890,ASENDIN 25MG            ,5.52
102891,ASENDIN 50MG TAB        ,9.00
102896,ASPIRIN 10GR SUPP       ,0.17
102897,ASPIRIN 2 GR SUPP       ,0.79
102899,ASPIRIN 325MG TAB       ,0.17
102903,ASPIRIN 5 GR SUPP       ,0.17
102905,ASPIRIN 81MG CHEW TAB   ,0.17
102906,ASPIRIN 81MG EC TAB     ,0.17
102912,ASPIRIN EC 325MG TAB    ,0.17
102913,ASPIRIN W/COD NO.2 TAB  ,11.00
102915,ASPIRIN W/COD NO.3 TAB  ,14.00
102916,ASPIRIN W/COD NO.4 TAB  ,11.00
102919,ASTELIN NS SPRAY        ,607.00
102921,ASTRAMORPH-PF 1MG/ML 2ML,44.00
102923,ATACAND 16MG TAB        ,14.00
102926,ATACAND 4MG TAB         ,14.00
102929,ATARAX 10MG TAB         ,5.52
102930,ATARAX 25MG TAB         ,5.58
102931,ATARAX 50MG TAB         ,6.80
102933,ATARAX SYR 5ML          ,12.00
102935,ATGAM 50MG 1ML INJ      ,5827.00
102936,ATIVAN 0.5MG TAB        ,14.00
102937,ATIVAN 1 MG TAB         ,14.00
102938,ATIVAN 2MG TAB          ,14.00
102939,LORAZEPAM 2 MG INJ      ,145.00
102940,LORAZEPAM 2 MG INJ      ,40.85
102942,ATIVAN 4MG SYR          ,54.48
102951,ATROMID-S CAP           ,4.54
102952,ATROPINE 0 .4MG/ML 20ML ,28.00
102953,ATROPINE 0.05MG/ML 5ML  ,52.00
102954,ATROPINE 0.4MG 1ML INJ  ,28.00
102957,ATROPINE 1MG/ML 1ML INJ ,28.00
102959,ATROPINE OO 1% 3.5GM    ,17.00
102960,ATROPINE OS 0.5% 5ML    ,113.00
102962,ATROPINE OS 1% 2ML      ,18.00
102963,ATROPINE OS 1% 5ML      ,20.00
102964,ATROVENT 0.03% NSL SPRAY,544.00
102965,ATROVENT 0.06% NSL SPRAY,467.00
102966,ATROVENT 0.5MG 2.5ML UD ,13.00
102967,IPRATROP HFA 17MCG INH  ,841.00
102969,ATROVENT INH REFILL     ,207.00
102971,AUGMENTIN 125/5 75ML    ,12.00
102972,AUGMENTIN 200/5 100ML   ,239.00
102973,AUGMENTIN 250/5 150ML   ,443.00
102974,AUGMENTIN 250/5 75ML    ,3410.00
102975,AUGMENTIN 250MG CHEWTAB ,28.00
102976,AUGMENTIN 250MG TAB     ,24.00
102978,AUGMENTIN 500MG TAB     ,31.00
102979,AUGMENTIN 875MG TAB     ,42.00
102980,AUGMENTIN SUS 125/5 5ML ,233.00
102981,AUGMENTIN SUS 200/5 5ML ,15.00
102982,AUGMENTIN SUS 250/5 5ML ,18.00
102983,AUGMENTIN SUS 400/5 5ML ,14.00
102986,AUGMENTIN SUSP 400/5 50 ,209.00
102988,AUGMENTIN SUSP 600/5 50 ,253.00
102989,AURALGAN OTIC DROPS     ,105.00
102992,AVALIDE 300/12.5 TAB    ,18.00
102993,AVANDIA 2MG TAB         ,17.00
102994,AVANDIA 4MG TAB         ,13.00
102996,AVAPRO 150MG TAB        ,14.00
102998,AVAPRO 75MG TAB         ,14.00
102999,SULFANLAMDE 15%TOP 120GM,621.00
103000,AVC VAG SUPP 16'S       ,14.00
103001,AVEENO BATH PACKET      ,12.00
103002,MOXIFLOXACIN 400MG TAB  ,101.00
103004,AVITENE 1GM             ,708.00
103006,AVITENE SHEET 70 X 70   ,1169.00
103010,AYGESTIN 5MG TAB        ,5.78
103012,AYR NS DRP 50ML         ,12.00
103013,AZACTAM 1GM INJ         ,100.00
103014,AZACTAM 1GM IVPB        ,146.00
103015,AZACTAM 2GM INJ         ,549.00
103018,AZMACORT INHALER        ,922.00
103021,BRINZOLAMIDE 1% 10ML OP ,839.00
103023,AZOPT 1% OS 5ML         ,293.00
103024,AZULFIDINE 500MG TAB    ,5.52
103025,AZULFIDINE EN-TAB       ,5.52
103026,B & O SUPP 15-A         ,24.00
103027,B & O SUPP 16-A         ,27.00
103028,BACID CAP               ,5.52
103029,BACITRACIN 50000U INJ   ,90.00
103030,BACITRACIN OINT 15GM    ,46.00
103031,BACITRACIN OINT 30GM    ,18.00
103032,BACITRACIN OINT PKT     ,18.00
103033,BACITRACIN OPT OINT     ,188.00
103035,BACTRIM 5ML INJ         ,49.00
103039,BACTRIM DS TAB          ,7.19
103042,BACTRIM SUS 20ML        ,9.00
103046,BACTRIM TAB             ,5.52
103047,BACTROBAN 15GM CREAM    ,43.00
103048,BACTROBAN 1GM NASAL     ,69.00
103049,BACTROBAN 22GM OINT     ,309.00
103053,BALNEOL LOTION          ,20.00
103054,BALNETAR LIQ 8OZ        ,117.00
103060,BAYCOL 0.4MG TAB        ,8.00
103066,BECONASE 7GM INH        ,258.00
103067,BECLOMET 42MCG SPR 25GM ,10.00
103068,BELLERGAL-S TAB         ,7.02
103069,BENADRYL 15GM CREAM     ,15.00
103070,BENADRYL 25MG CAP       ,6.00
103072,BENADRYL 30GM CREAM     ,15.00
103073,DIPHENHY HCL UP TO 50 MG,28.00
103074,DIPHENH HCL 50 MG       ,5.52
103075,BENADRYL LIQ 10ML       ,11.00
103077,BENADRYL LIQ 30ML       ,6.00
103079,BENADRYL LIQ 5ML        ,12.00
103080,BENEMID 500MG TAB       ,5.52
