"amoxicillin 125 mg/5 mL oral suspension","J3490",$16.78
"amoxicillin 250 mg capsule","J3490",$16.36
"amoxicillin 250 mg/5 mL oral suspension","J3490",$16.53
"amoxicillin 250 mg-potassium clavulanate 62.5 mg/5","J3490",$287.80
"amoxicillin 400 mg/5 mL oral suspension","J3490",$25.60
"amoxicillin 500 mg capsule","J3490",$16.27
"amoxicillin 875 mg-potassium clavulanate 125 mg ta","J3490",$21.06
"amphotericin B 50 mg Solution for Injection","J0285",$215.00
"amphotericin B liposome 50 mg intravenous suspensi","J0289",$1051.56
"ampicillin 1 gram Solution for injection","J0290",$43.63
"ampicillin 1 gram solution for injection,ampicilli","J0290",$43.63
"ampicillin 2 gram Solution for Injection","J0290",$47.76
"ampicillin 2 gram solution for injection,ampicilli","J0290",$46.00
"ampicillin 250 mg capsule","J3490",$16.35
"ampicillin 250 mg Solution for Injection","J0290",$25.00
"ampicillin 250 mg/5 mL oral suspension","J3490",$48.40
"ampicillin 500 mg capsule","J3490",$16.61
"ampicillin 500 mg Solution for Injection","J0290",$30.10
"ampicillin-sulbactam 1.5 gram Solution for Injecti","J0295",$46.39
"ampicillin-sulbactam 3 gram Solution for Injection","J0295",$73.38
"anastrozole 1 mg tablet","J8999",$29.23
"antivenin Latrodectus mactans 6,000 unit solution ","J3490",$126.84
"apixaban 2.5 mg tablet","J3490",$36.95
"apixaban 5 mg tablet","J3490",$26.48
"aprepitant 7.2 mg/mL intravenous emulsion","C9463",$1349.21
"aprepitant 80 mg capsule","J8501",$344.16
"arformoterol 15 mcg/2 mL solution for nebulization","J3490",$64.54
"argatroban 100 mg/mL intravenous solution","J0883",$2759.00
"ARIPiprazole 2 mg tablet","J3490",$105.20
"ARIPiprazole 5 mg tablet","J3490",$42.85
"ARIPiprazole ER 300 mg intramuscular suspension,ex","J0401",$6515.24
"ARIPiprazole ER 400 mg intramuscular suspension,ex","J0401",$4348.82
"armodafinil 150 mg tablet","J3490",$88.75
"armodafinil 250 mg tablet","J 3490",$88.75
"arsenic trioxide 2 mg/mL intravenous solution","J9017",$3839.00
"artificial tears (hypromellose) 0.5 % eye drops","J3490",$93.54
"ascorbic acid (vitamin C) 500 mg tablet","J3490",$1.02
"asenapine 5 mg sublingual tablet","J3490",$46.02
"aspirin 25 mg-dipyridamole 200 mg capsule,ext.rele",,$42.11
"aspirin 300 mg rectal suppository","J3490",$2.75
"aspirin 325 mg tablet","J3490",$1.04
"aspirin 325 mg tablet,delayed release","J3490",$1.07
"aspirin 600 mg rectal suppository",,$1.91
"aspirin 81 mg chewable tablet","J3490",$1.07
"aspirin 81 mg tablet,delayed release",,$1.07
"atazanavir 150 mg capsule",,$64.78
"atazanavir 200 mg capsule",,$52.58
"atenolol 25 mg tablet","J3490",$16.26
"atenolol 50 mg tablet","J3490",$16.07
"atezolizumab 1,200 mg/20 mL (60 mg/mL) intravenous","J9022",$35797.16
"atorvastatin 10 mg tablet","J3490",$16.74
"atorvastatin 40 mg tablet","J3490",$16.34
"atovaquone 750 mg/5 mL oral suspension","J3490",$116.35
"atovaquone-proguanil 250 mg-100 mg tablet","J3490",$24.76
"atracurium 10 mg/mL intravenous solution","J3490",$48.00
"atropine 0.1 mg/mL injection syringe","J0461",$52.00
"atropine 1 % eye drops","J3490",$169.96
"atropine 1 mg/mL injection solution","J0461",$38.00
"avelumab 20 mg/mL intravenous solution","J9023",$6472.84
"azaCITIDine 100 mg solution for injection","J9025",$2615.96
"azaTHIOprine 50 mg tablet","J7500",$16.82
"azithromycin 200 mg/5 mL oral suspension","J3490",$94.48
"azithromycin 250 mg tablet","J3490",$118.98
"azithromycin 500 mg intravenous solution","J0456",$102.44
"azithromycin 600 mg tablet",,$21.76
"aztreonam 1 gram solution for injection","J3490",$147.80
"aztreonam 2 gram solution for injection","J3490",$283.80
"bacitracin 50,000 unit intramuscular solution","J3490",$60.36
"bacitracin 500 unit/gram topical ointment",,$23.39
"bacitracin 500 unit/gram topical packet","J3490",$16.40
"bacitracin zinc 500 unit/gram topical packet","J3490",$16.60
"bacitracin-polymyxin B 500 unit-10,000 unit/gram t","J3490",$14.48
"baclofen 10 mg tablet","J3490",$16.86
"balanced salt solution combination no.2 intraocula","J3490",$87.80
"barium-methylcellulose 24 % oral liquid",,$39.98
"beclomethasone dipropionate (aqueous) 42 mcg (0.04","J3490",$896.05
"belladonna alkaloids-opium 16.2 mg-30 mg rectal su","J3490",$55.02
"bendamustine 180 mg/2 mL intravenous solution","J9033",$17269.32
"bendamustine 25 mg intravenous powder for solution","J9033",$3246.80
"benralizumab 30 mg/mL subcutaneous syringe","C9466",$19024.44
"benzocaine 10 % mucosal gel",,$32.06
"benzocaine 20 % topical aerosol",,$27.63
"benzocaine-menthol 15 mg-3.6 mg lozenges","J3490",$1.13
"benzocaine-menthol 20 %-0.5 % topical aerosol",,$30.51
"benzocaine-menthol 6 mg-10 mg lozenges",,$1.20
"benzoin-aloe vera-storax-tolu balsam 10 %-2 %-8 %-",,$54.40
"benzonatate 100 mg capsule","J3490",$17.39
"benztropine 1 mg tablet","J3490",$16.74
"benztropine 2 mg tablet",,$16.50
"benztropine 2 mg/2 mL injection solution","J0515",$606.59
"betamethasone acetate and sodium phos 6 mg/mL susp","J0702",$213.76
"betamethasone valerate 0.1 % topical cream","J3490",$83.14
"betamethasone valerate 0.1 % topical ointment","J3490",$64.83
"bethanechol chloride 10 mg tablet",,$17.02
"bethanechol chloride 25 mg tablet",,$16.56
"bevacizumab 25 mg/mL intravenous solution","J9035",$314.85
"bicalutamide 50 mg tablet","J8999",$29.88
"bictegravir 50 mg-emtricitabine 200 mg-tenofovir a","J3490",$310.56
"bisacodyl 10 mg rectal suppository","J3490",$1.21
"bisacodyl 5 mg tablet,delayed release","J3490",$1.07
"bismuth subsalicylate 262 mg/15 mL oral suspension","J3490",$1.27
"bismuth tribrom-petrolatum,wh 5"" X 9"" bandage",,$19.06
"bivalirudin 250 mg intravenous solution","J0583",$3846.80
"bleomycin 15 unit solution for injection","J9040",$407.48
"blinatumomab 35 mcg intravenous kit","J9039",$15104.72
"bortezomib 3.5 mg solution for injection","J9041",$6687.00
"brentuximab vedotin 50 mg intravenous solution","J9042",$28667.00
"brimonidine 0.2 % eye drops","J3490",$60.10
"bromocriptine 2.5 mg tablet",,$29.24
"budesonide 0.25 mg/2 mL suspension for nebulizatio","J3490",$39.72
"budesonide 0.5 mg/2 mL suspension for nebulization","J3490",$43.91
"budesonide 32 mcg/actuation nasal spray","J3490",$461.93
"budesonide DR - ER 3 mg capsule,delayed,extended r","J3490",$70.73
"bumetanide 0.25 mg/mL injection solution","J3490",$28.60
"bumetanide 1 mg tablet","J3490",$17.31
"bupivacaine (PF) 0.25 % (2.5 mg/mL) injection solu","J3490",$36.92
"bupivacaine (PF) 0.5 % (5 mg/mL) injection solutio","J3490",$34.24
"bupivacaine (PF) 0.75 % (7.5 mg/mL) in 8.25 % dext","J3490",$35.60
"bupivacaine (PF) 0.75 % (7.5 mg/mL) injection solu","J3490",$42.40
"bupivacaine 0.25 % (2.5 mg/mL) injection solution","J3490",$39.40
"bupivacaine 0.5 % (5 mg/mL) injection solution","J3490",$25.60
"bupivacaine liposome(PF) 1.3 %(13.3 mg/mL) suspens","C9290",$1276.00
"bupivacaine-epinephrine (PF) 0.25 %-1:200,000 inje","J3490",$52.12
"bupivacaine-epinephrine (PF) 0.5 %-1:200,000 injec","J3490",$49.12
"bupivacaine-epinephrine 0.5 %-1:200,000 injection ","J3490",$21.10
"buprenorphine 4 mg-naloxone 1 mg sublingual film","J0573",$46.45
"buprenorphine 8 mg-naloxone 2 mg sublingual film","J0574",$46.44
"buprenorphine HCl 8 mg sublingual tablet","J3490",$23.25
"buPROPion HCl 100 mg tablet","J3490",$18.46
"buPROPion HCl 75 mg tablet","J3490",$18.46
"buPROPion HCl SR 100 mg tablet,12 hr sustained-rel","J3490",$18.31
"buPROPion HCl SR 150 mg tablet,12 hr sustained-rel","J3490",$17.70
"buPROPion HCl XL 150 mg 24 hr tablet, extended rel","J3490",$25.49
"busPIRone 5 mg tablet","J3490",$16.30
"butalbital-acetaminophen-caffeine 50 mg-325 mg-40 ","J3490",$18.00
"butamben-tetracaine-benzocaine 2 %-2 %-14 % (200 m","J3490",$157.18
"butorphanol tartrate 10 mg/mL nasal spray","J0595",$185.20
"butorphanol tartrate 2 mg/mL injection solution","J0595",$25.66
"caffeine-sodium benzoate 250 mg/mL(125 mg/mL caffe","J3490",$51.00
"calamine 8 %-zinc oxide 8 % lotion",,$3.12
"calcitonin (salmon) 200 unit/actuation nasal spray","J3490",$240.61
"calcitonin (salmon) 200 unit/mL injection solution","J0630",$10828.28
"calcitriol 0.25 mcg capsule","J3490",$19.07
"calcitriol 1 mcg/mL intravenous solution","J0636",$46.00
"calcium acetate 667 mg capsule","J3490",$2.85
"calcium acetate-aluminum 952 mg-1,347 mg topical p",,$18.00
"calcium alginate-honey 4"" X 5"" bandage","J3490",$48.45
"calcium carbonate 200 mg calcium (500 mg) chewable","J3490",$1.08
"calcium carbonate 600 mg (1,500 mg)-vitamin D3 400",,$17.11
"calcium chloride 100 mg/mL (10 %) intravenous syri","J3490",$52.00
"calcium gluconate 100 mg/mL (10 %) intravenous sol","J0610",$77.04
"calcium polycarbophil 625 mg tablet",,$1.11
"canakinumab (PF) 150 mg/mL subcutaneous powder for",,$64236.04
"captopril 12.5 mg tablet","J3490",$18.15
"captopril 25 mg tablet",,$17.16
"carbachol 0.01 % intraocular solution","J3490",$51.36
"carBAMazepine 100 mg chewable tablet","J3490",$17.64
"carBAMazepine 200 mg tablet","J3490",$18.69
"carBAMazepine ER 100 mg capsule,extended release m",,$20.47
"carBAMazepine ER 100 mg tablet,extended release,12",,$19.84
"carBAMazepine ER 200 mg tablet,extended release,12","J3490",$26.09
"carbamide peroxide 6.5 % ear drops","J3490",$19.47
"carbidopa 10 mg-levodopa 100 mg tablet","J3490",$16.60
"carbidopa 25 mg-levodopa 100 mg tablet","J3490",$16.55
"carbidopa 25 mg-levodopa 100 mg-entacapone 200 mg ",,$38.94
"carbidopa 25 mg-levodopa 250 mg tablet","J3490",$17.33
"carbidopa ER 25 mg-levodopa 100 mg tablet,extended","J3490",$20.38
"carbidopa ER 50 mg-levodopa 200 mg tablet,extended","J3490",$18.18
"CARBOplatin 10 mg/mL intravenous solution","J9045",$561.80
"carboprost tromethamine 250 mcg/mL intramuscular s","J3490",$1433.73
"carfilzomib 60 mg intravenous solution","J9047",$9291.16
"cariprazine 1.5 mg capsule","J3490",$136.08
"cariprazine 3 mg capsule","J3490",$136.08
"carisoprodol 250 mg tablet","J3490",$34.69
"carisoprodol 350 mg tablet",,$22.95
"carvedilol 12.5 mg tablet","J3490",$16.10
"carvedilol 3.125 mg tablet","J3490",$16.25
"carvedilol 6.25 mg tablet","J3490",$16.20
"castor oil","J3490",$27.68
"ceFAZolin 1 gram solution for injection","J0690",$40.00
"ceFAZolin 1 gram/10 mL in sterile water intravenou","J0690",$76.44
"ceFAZolin 1 gram/50 mL in dextrose (iso-osmotic) i","J0690",$78.75
"ceFAZolin 10 gram solution for injection","J0690",$208.00
"ceFAZolin 2 gram/100 mL in 0.9 % sodium chloride i","J0690",$70.36
"ceFAZolin 2 gram/50 mL in dextrose (iso-osmotic) i","J0690",$95.13
"ceFAZolin 2 gram/50 mL in dextrose (iso-osmotic) i","J0690",$95.13
"ceFAZolin 500 mg solution for injection","J0690",$47.15
"ceFAZolin 500mg Solution for Injection","J0690",$47.15
"cefdinir 125 mg/5 mL oral suspension",,$130.84
"cefdinir 300 mg capsule","J3490",$27.51
"cefepime 1 gram solution for injection","J0692",$40.00
"cefepime 1 gram solution for injection,cefepime 1 ","J0692",$40.00
"cefepime 1 gram/50 mL in dextrose 5 % intravenous ","J0692",$104.02
"cefepime 2 gram solution for injection","J0692",$72.52
"cefepime 2 gram solution for injection,cefepime 2 ","J0692",$72.52
"cefepime 2 gram/50 mL in dextrose 5 % intravenous ","J0692",$124.87
"cefixime 100 mg/5 mL oral suspension","J3490",$696.55
"cefotaxime 1 gram solution for injection","J0698",$36.12
"CEFOTAXIME 2 GRAM SOLUTION FOR INJECTION","J0698",$36.00
"cefOXitin 1 gram intravenous solution","J0694",$91.16
"cefOXitin 2 gram intravenous solution","J0694",$114.00
"ceftaroline fosamil 400 mg intravenous solution","J0712",$589.36
"ceftaroline fosamil 600 mg intravenous solution","J0712",$413.91
"cefTAZidime 1 gram solution for injection","J0713",$36.80
"cefTAZidime 1 gram solution for injection,cefTAZid","J0713",$36.80
"cefTAZidime 2 gram solution for injection","J0713",$60.00
"cefTAZidime 2 gram solution for injection,cefTAZid","J0713",$60.00
"cefTAZidime-avibactam 2.5 gram intravenous solutio","J0714",$1373.72
"ceftolozane-tazobactam 1.5 gram intravenous soluti","J0695",$437.76
"cefTRIAXone 1 gram solution for injection","J0696",$44.00
"CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,cefTRIAX","J0696",$44.00
"cefTRIAXone 2 gram solution for injection","J0696",$51.69
"cefTRIAXone 2 gram Solution for Injection,cefTRIAX","J0696",$51.69
"cefTRIAXone 250 mg Solution for Injection","J0696",$25.00
"cefTRIAXone 500 mg Solution for Injection","J0696",$29.80
"cefuroxime axetil 250 mg tablet",,$18.76
"cefuroxime sodium 750 mg solution for injection","J0697",$25.00
"celecoxib 100 mg capsule","J3490",$38.05
"cephalexin 250 mg capsule","J3490",$17.20
"cephalexin 250 mg/5 mL oral suspension","J3490",$85.00
"cephalexin 500 mg capsule","J3490",$16.67
"cetirizine 1 mg/mL oral solution","J3490",$1.26
"cetirizine 10 mg tablet","J3490",$1.10
"cetirizine 5 mg tablet","J3490",$1.10
"cetuximab 100 mg/50 mL intravenous solution","J9055",$2701.00
"cetuximab 200 mg/100 mL intravenous solution","J9055",$5127.00
"chlordiazePOXIDE 25 mg capsule","J3490",$22.32
"chlordiazePOXIDE 5 mg capsule",,$23.93
"chlorhexidine gluconate 0.12 % mouthwash","J3490",$18.00
"chlorhexidine gluconate 4 % topical liquid","J3490",$26.62
"chlorothiazide sodium 500 mg intravenous solution","J1205",$1253.80
"chlorproMAZINE 10 mg tablet","J3490",$29.26
"chlorproMAZINE 100 mg tablet","J3490",$20.45
"chlorproMAZINE 25 mg tablet","J3490",$35.12
"chlorproMAZINE 25 mg/mL injection solution","J3230",$116.23
"chlorthalidone 25 mg tablet","J3490",$18.87
"chlorzoxazone 500 mg tablet",,$16.42
"cholecalciferol (vitamin D3) 1,000 unit tablet","J3490",$1.06
"cholecalciferol (vitamin D3) 400 unit tablet","J3490",$1.35
"cholestyramine (with sugar) 4 gram powder for susp","J3490",$22.15
"cholestyramine-aspartame 4 gram oral powder for su",,$22.15
"chondroitin-sod hyaluron 3 %-4 %(0.35 mL)1 %(0.4 m",,$809.08
"chondroitin-sod hyaluron 4 %-3 % (40 mg-30 mg/mL) ",,$619.56
"cilostazol 50 mg tablet",,$16.95
"cinacalcet 30 mg tablet","J3490",$96.67
"ciprofloxacin 0.3 % eye drops","J3490",$56.05
"ciprofloxacin 0.3 %-dexamethasone 0.1 % ear drops,",,$671.83
"ciprofloxacin 200 mg/100 mL in 5 % dextrose intrav","J0744",$73.50
"ciprofloxacin 250 mg tablet","J3490",$16.91
"ciprofloxacin 400 mg/200 mL in 5 % dextrose intrav","J0744",$87.50
"ciprofloxacin 500 mg tablet","J3490",$17.05
"cisatracurium 2 mg/mL intravenous solution","J3490",$126.00
"cisatracurium concentrate 10 mg/mL (ICU USE ONLY) ","J3490",$1204.00
"CISplatin 1 mg/mL intravenous solution","J9060",$436.20
"citalopram 10 mg tablet",,$16.17
"citalopram 20 mg tablet","J3490",$16.09
"cladribine 10 mg/10 mL intravenous solution","J9065",$2015.00
"clarithromycin 250 mg/5 mL oral suspension","J3490",$449.50
"clarithromycin 500 mg tablet","J3490",$23.47
"clindamycin 150 mg/mL injection solution","J3490",$30.77
"clindamycin 300 mg/50 mL in 5 % dextrose intraveno","J3490",$102.90
"clindamycin 600 mg/50 mL in 5 % dextrose intraveno","J3490",$124.08
"clindamycin 75 mg/5 mL oral solution","J3490",$164.80
"clindamycin 900 mg/50 mL in 5 % dextrose intraveno","J3490",$137.55
"clindamycin HCl 150 mg capsule","J3490",$17.70
"clomiPRAMINE 25 mg capsule",,$47.61
"clonazePAM 0.5 mg tablet","J3490",$22.33
"clonazePAM 1 mg tablet","J3490",$22.32
"cloNIDine 0.1 mg/24 hr weekly transdermal patch","J3490",$95.58
"cloNIDine 0.2 mg/24 hr weekly transdermal patch",,$149.99
"cloNIDine 0.3 mg/24 hr weekly transdermal patch","J3490",$201.87
"cloNIDine HCl 0.1 mg tablet","J3490",$16.31
"clopidogrel 300 mg tablet","J3490",$78.31
"clopidogrel 75 mg tablet","J3490",$16.83
"clorazepate dipotassium 3.75 mg tablet",,$24.99
"clotrimazole 1 % topical cream","J3490",$51.10
"clotrimazole 1 % vaginal cream",,$28.15
"clotrimazole 10 mg troche",,$19.86
"clotrimazole-betamethasone 1 %-0.05 % topical crea",,$124.95
"cloZAPine 100 mg tablet","J3490",$16.62
"cloZAPine 25 mg tablet","J3490",$16.98
"cocaine 4 % topical solution","J3490",$1360.57
"codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid","J3490",$23.95
"codeine sulfate 15 mg tablet",,$24.16
"colchicine 0.6 mg tablet","J3490",$36.33
"cold cream-zinc-starch-lanolin topical ointment",,$75.34
"colesevelam 625 mg tablet",,$26.41
"colistin (colistimethate sodium) 150 mg solution f","J0770",$71.98
"collagenase clostridium histolyticum 250 unit/gram","J3490",$630.43
"compounding vehicle no.8 oral liquid",,$64.25
"conivaptan 20 mg/100 mL in 5 % dextrose IV","C9488",$2268.00
"conjugated estrogens 0.3 mg tablet",,$32.07
"conjugated estrogens 0.625 mg tablet",,$23.71
"conjugated estrogens 0.625 mg/gram vaginal cream","J3490",$1083.31
"conjugated estrogens 25 mg solution for injection","J1410",$1203.20
"copanlisib 60 mg intravenous solution","J9999",$18570.20
"cortisone 25 mg tablet",,$23.50
"cosyntropin 0.25 mg solution for injection","J0834",$442.32
"cromolyn 5.2 mg/spray (4 %) nasal spray","J3490",$36.98
"crotalidae polyval immune fab solution for injecti","J0840",$12869.00
"cyanocobalamin (vit B-12) 1,000 mcg tablet","J3490",$1.31
"cyanocobalamin (vit B-12) 1,000 mcg/mL injection s","J3420",$18.80
"cyanocobalamin (vit B-12) 100 mcg tablet",,$16.56
"cyclobenzaprine 10 mg tablet","J3490",$16.06
"cyclopentolate 1 % eye drops","J3490",$52.30
"cyclophosphamide 50 mg capsule","J8530",$114.34
"cyclophosphamide 500 mg intravenous solution","J9070",$1740.00
"cycloSPORINE 25 mg capsule","J7515",$26.68
"cycloSPORINE modified 100 mg capsule","J7502",$29.19
"cycloSPORINE modified 25 mg capsule","J7515",$19.30
"cyproheptadine 4 mg tablet","J3490",$16.99
"dabigatran etexilate 150 mg capsule","J3490",$26.01
"dabigatran etexilate 75 mg capsule",,$36.03
"daclizumab 150 mg/mL subcutaneous syringe","J7513",$28962.00
"danazol 50 mg capsule","J3490",$23.61
"dantrolene 20 mg intravenous solution","J3490",$417.56
"dantrolene 25 mg capsule",,$20.88
"dantrolene 250 mg intravenous suspension","J3490",$10492.12
"DAPTOmycin 500 mg intravenous solution","J0878",$1844.96
"darbepoetin alfa 100 mcg/0.5 mL in polysorbate inj","J0881",$3112.00
"darbepoetin alfa 200 mcg/0.4 mL in polysorbate inj","J0881",$6208.00
"darbepoetin alfa 60 mcg/0.3 mL in polysorbate inje","J0881",$1873.60
"darunavir ethanolate 600 mg tablet","J3490",$95.03
"darunavir ethanolate 800 mg tablet","J3490",$134.55
"deferoxamine 2 gram solution for injection","J0895",$520.12
"deferoxamine 500 mg solution for injection","J0895",$152.20
"demeclocycline 150 mg tablet",,$35.00
"denosumab 120 mg/1.7 mL (70 mg/mL) subcutaneous so","J0897",$8884.88
"desflurane 100 % inhalation liquid","J3490",$661.28
"desipramine 100 mg tablet","J3490",$17.06
"desipramine 25 mg tablet",,$17.75
"desipramine 50 mg tablet",,$17.65
"desmopressin 4 mcg/mL injection solution","J2597",$333.66
"desoximetasone 0.25 % topical cream","J3490",$109.87
"dexamethasone 0.1 % eye drops","J3490",$177.70
"dexamethasone 0.5 mg tablet","J8540",$16.52
"dexamethasone 0.5 mg/5 mL oral elixir","J8540",$168.87
"dexamethasone 0.75 mg tablet","J8540",$16.41
"dexamethasone 1 mg tablet","J3490",$16.46
"dexamethasone 4 mg tablet","J8540",$16.38
"dexamethasone 4 mg/mL injection solution","J1100",$129.76
"dexmedetomidine 100 mcg/mL intravenous solution","J3490",$231.00
"dexmedetomidine 200 mcg/2 mL intravenous solution","J3490",$231.00
"dexmethylphenidate ER 10 mg capsule,extended relea","J3490",$34.21
"dexrazoxane HCl 500 mg intravenous solution","J1190",$2210.04
"dextran 40 10 % in 5 % dextrose intravenous","J7100",$155.75
"dextroamphetamine ER 15 mg capsule,extended releas","J3490",$37.33
"dextroamphetamine-amphetamine 10 mg tablet",,$31.65
"dextroamphetamine-amphetamine 15 mg tablet","J3490",$24.60
"dextroamphetamine-amphetamine 20 mg tablet","J3490",$23.30
"dextroamphetamine-amphetamine 5 mg tablet",,$24.60
"dextroamphetamine-amphetamine 7.5 mg tablet","J3490",$24.60
"dextroamphetamine-amphetamine ER 15 mg 24hr capsul","J3490",$29.12
"dextroamphetamine-amphetamine ER 20 mg 24hr capsul",,$21.34
"dextroamphetamine-amphetamine ER 25 mg 24hr capsul","J3490",$26.27
"dextroamphetamine-amphetamine ER 30 mg 24hr capsul","J3490",$25.56
"dextroamphetamine-amphetamine ER 5 mg 24hr capsule",,$36.72
"dextromethorphan-guaifenesin 10 mg-100 mg/5 mL syr","J3490",$3.25
"dextromethorphan-guaifenesin 30 mg-600 mg tablet e",,$17.69
"dextrose 10 % in water (D10W) intravenous solution","J3490",$81.00
"dextrose 10 % in water (D10W) IV Soln","J3490",$77.25
"dextrose 25 % in water (D25W) intravenous syringe","J3490",$49.44
"dextrose 40 % oral gel","J3490",$25.45
"dextrose 5 % and 0.2 % sodium chloride intravenous","J7042",$78.00
"dextrose 5 % and 0.45 % sodium chloride intravenou","J7042",$78.00
"dextrose 5 % and 0.45 % sodium chloride IV","J7042",$69.00
"dextrose 5 % and 0.9 % sodium chloride intravenous","J7042",$75.00
"dextrose 5 % and 0.9 % sodium chloride IV","J7042",$69.00
"dextrose 5 % and lactated ringers intravenous solu","J7121",$78.00
"dextrose 5 % in Ringer's intravenous solution","J3490",$97.29
"dextrose 5 % in water (D5W) intravenous solution","J3490",$98.25
"dextrose 5 % in water (D5W) intravenous solution","J7060",$73.50
