"amitriptyline 10 mg tablet","J3490",$16.43
"amitriptyline 25 mg tablet","J3490",$16.52
"amLODIPine 2.5 mg tablet","J3490",$16.63
"amLODIPine 5 mg tablet","J3490",$16.26
"ammonia aromatic 15 % (w/v) solution for inhalatio",,$17.31
"ammonium lactate 12 % lotion","J3490",$45.28
"amoxicillin 250 mg capsule","J3490",$16.36
"amoxicillin 250 mg/5 mL oral suspension","J3490",$16.51
"amoxicillin 250 mg-potassium clavulanate 62.5 mg/5","J3490",$549.25
"amoxicillin 400 mg/5 mL oral suspension","J3490",$35.50
"amoxicillin 400 mg-potassium clavulanate 57 mg/5 m","J3490",$59.80
"amoxicillin 500 mg-potassium clavulanate 125 mg ta","J3490",$20.23
"amoxicillin 600 mg-potassium clavulanate 42.9 mg/5",,$128.50
"amoxicillin 875 mg tablet",,$17.96
"amoxicillin 875 mg-potassium clavulanate 125 mg ta","J3490",$21.06
"amoxicillin-potassium clavulanate 1,000 mg-62.5 mg","J3490",$32.76
"amphotericin B 50 mg solution for injection","J0285",$168.00
"amphotericin B liposome 50 mg intravenous suspensi","J0289",$1051.56
"ampicillin 1 gram Solution for injection","J0290",$43.63
"ampicillin 1 gram solution for injection,ampicilli","J0290",$43.63
"ampicillin 2 gram Solution for Injection","J0290",$69.61
"ampicillin 2 gram solution for injection,ampicilli","J0290",$69.61
"ampicillin 250 mg Solution for Injection","J0290",$29.39
"ampicillin 500 mg capsule","J3490",$17.41
"ampicillin 500 mg Solution for Injection","J0290",$30.10
"ampicillin-sulbactam 1.5 gram Solution for Injecti","J0295",$46.39
"ampicillin-sulbactam 3 gram intravenous solution","J0295",$79.80
"ampicillin-sulbactam 3 gram Solution for Injection","J0295",$79.80
"anagrelide 0.5 mg capsule","J3490",$18.50
"anastrozole 1 mg tablet","J8999",$76.90
"antihemophilic factor (recomb) 1,000 (+/-) unit in","J7192",$83.32
"antihemophilic factor (recomb) 500 (+/-) unit intr","J7192",$83.32
"antihemophilic factor VIII, full length 1,500 (+/-","J7192",$83.32
"antihemophilic factor VIII, full length 3,000 (+/-",,$83.32
"antihemophilic factor-vWF 1,000 unit-2,400 unit in","J7187",$82.24
"antihemophilic factor-vWF 500 unit-1,200 unit intr","J7187",$82.24
"antithrombin III (human) 500 (+/-) unit intravenou","J7197",$92.52
"anti-thymocyte globulin (rabbit) 25 mg intravenous","J7511",$3270.20
"antivenin Latrodectus mactans 6,000 unit solution ","J3490",$126.84
"apixaban 2.5 mg tablet","J3490",$36.95
"apixaban 5 mg tablet","J3490",$26.48
"aprepitant 7.2 mg/mL intravenous emulsion","C9463",$1349.21
"aprepitant 80 mg capsule","J8501",$344.16
"arformoterol 15 mcg/2 mL solution for nebulization","J3490",$64.54
"argatroban 100 mg/mL intravenous solution","J0883",$5317.00
"arginine HCl (L-arginine) 10 % intravenous solutio","J3490",$193.20
"ARIPiprazole 10 mg tablet","J3490",$16.89
"ARIPiprazole 2 mg tablet","J3490",$105.20
"ARIPiprazole 5 mg tablet","J3490",$42.85
"ARIPiprazole ER 400 mg intramuscular suspension,ex","J0401",$4348.82
"arsenic trioxide 2 mg/mL intravenous solution","J9017",$4017.20
"artificial saliva (yerba santa and lytes) spray",,$30.40
"ascorbic acid (vitamin C) 500 mg tablet","J3490",$1.02
"ascorbic acid (vitamin C) 500 mg/mL injection solu","J3490",$16.51
"asenapine 5 mg sublingual tablet","J3490",$46.02
"aspirin 25 mg-dipyridamole 200 mg capsule,ext.rele",,$47.50
"aspirin 300 mg rectal suppository","J3490",$2.75
"aspirin 325 mg tablet","J3490",$1.04
"aspirin 325 mg tablet,delayed release","J3490",$1.07
"aspirin 600 mg rectal suppository",,$1.91
"aspirin 81 mg chewable tablet","J3490",$1.08
"aspirin 81 mg tablet,delayed release",,$1.07
"aspirin, buffered 325 mg tablet",,$1.03
"aspirin-acetaminophen-caffeine 250 mg-250 mg-65 mg",,$16.07
"atazanavir 200 mg capsule",,$52.58
"atazanavir 300 mg capsule","J3490",$64.31
"atenolol 25 mg tablet","J3490",$16.26
"atenolol 50 mg tablet","J3490",$16.09
"atezolizumab 1,200 mg/20 mL (60 mg/mL) intravenous","J9022",$37573.27
"atomoxetine 10 mg capsule",,$55.54
"atomoxetine 40 mg capsule","J3490",$26.74
"atomoxetine 60 mg capsule",,$44.64
"atorvastatin 10 mg tablet","J3490",$17.11
"atorvastatin 20 mg tablet","J3490",$17.11
"atorvastatin 40 mg tablet","J3490",$16.56
"atorvastatin 80 mg tablet","J3490",$16.25
"atropine 0.1 mg/mL injection syringe","J0461",$53.00
"atropine 0.4 mg/mL injection solution","J0461",$44.00
"atropine 1 % eye drops","J3490",$169.96
"atropine 1 mg/mL injection solution","J0461",$38.00
"avelumab 20 mg/mL intravenous solution","J9023",$6782.73
"azaCITIDine 100 mg solution for injection","J9025",$1955.00
"azaTHIOprine 50 mg tablet","J7500",$17.01
"azelastine 137 mcg (0.1 %) nasal spray aerosol",,$146.50
"azithromycin 200 mg/5 mL oral suspension","J3490",$94.48
"azithromycin 250 mg tablet","J3490",$22.50
"azithromycin 500 mg intravenous solution","J0456",$102.44
"aztreonam 1 gram solution for injection","J3490",$125.24
"aztreonam 2 gram solution for injection","J3490",$283.80
"aztreonam 2 gram/50 mL in dextrose (iso-osmotic) i","J3490",$296.28
"B complex-C-E-Zn tablet",,$1.23
"B1 0.5 mg-B2 0.6 mg-B3 7 mg-B6 0.7 mg-B12-dexpan-z","J3490",$18.07
"bacitracin 50,000 unit intramuscular solution","J3490",$60.36
"bacitracin 500 unit/gram eye ointment","J3490",$312.10
"bacitracin 500 unit/gram topical ointment",,$21.08
"bacitracin zinc 500 unit/gram topical packet","J3490",$16.60
"bacitracin-polymyxin B 500 unit-10,000 unit/gram e","J3490",$81.31
"baclofen (bulk) 100 % powder","J7999",$12177.40
"baclofen 10 mg tablet","J3490",$16.86
"baclofen 2,000 mcg/mL intrathecal solution","J0475",$18.36
"baclofen 50 mcg/mL intrathecal solution","J0476",$162.00
"baclofen 500 mcg/mL intrathecal solution","J0475",$18.36
"balanced salt solution combination no.2 intraocula","J3490",$141.00
"B-complex with vitamin C tablet","J3490",$1.03
"belatacept 250 mg intravenous solution","J0485",$3847.88
"belimumab 120 mg intravenous solution","J0490",$2105.20
"belimumab 400 mg intravenous solution","J0490",$6870.12
"belladonna alkaloids-opium 16.2 mg-60 mg rectal su","J3490",$42.07
"bendamustine 100 mg intravenous powder for solutio","J9033",$12756.56
"bendamustine 180 mg/2 mL intravenous solution","J9033",$18119.04
"bendamustine 25 mg intravenous powder for solution","J9033",$3395.39
"bendamustine 45 mg/0.5 mL intravenous solution","J9033",$4736.03
"benralizumab 30 mg/mL subcutaneous syringe","C9466",$19024.44
"benzocaine 20 % mucosal spray","J3490",$120.99
"benzocaine 20 % topical ointment","J3490",$6.84
"benzocaine-menthol 15 mg-3.6 mg lozenges","J3490",$1.22
"benzocaine-menthol 20 %-0.5 % topical aerosol",,$29.61
"benzoin topical spray","J3490",$36.88
"benzoin-aloe vera-storax-tolu balsam 10 %-2 %-8 %-",,$41.84
"benzonatate 100 mg capsule","J3490",$17.39
"benztropine 1 mg tablet","J3490",$16.74
"benztropine 2 mg/2 mL injection solution","J0515",$606.59
"besifloxacin 0.6 % eye drops,suspension",,$495.31
"beta carotene 25,000 unit capsule","J3490",$16.09
"betamethasone acetate and sodium phos 6 mg/mL susp","J0702",$213.76
"bevacizumab 25 mg/mL intravenous solution","J9035",$316.84
"bezlotoxumab 25 mg/mL intravenous solution","J0565",$15263.00
"bicalutamide 50 mg tablet","J8999",$78.15
"bisacodyl 10 mg rectal suppository","J3490",$1.27
"bisacodyl 5 mg tablet,delayed release","J3490",$1.04
"bismuth subsalicylate 262 mg chewable tablet","J3490",$1.20
"bismuth subsalicylate 262 mg tablet","J3490",$1.10
"bismuth subsalicylate 262 mg/15 mL oral suspension","J3490",$1.50
"bismuth tribrom-petrolatum,wh 1"" X 8"" bandage",,$18.38
"bivalirudin 250 mg intravenous solution","J0583",$3846.80
"bleomycin 15 unit solution for injection","J9040",$414.10
"bleomycin 30 unit solution for injection","J9040",$720.62
"blinatumomab 35 mcg intravenous kit","J9039",$15846.21
"bortezomib 3.5 mg solution for injection","J9041",$7007.60
"brentuximab vedotin 50 mg intravenous solution","J9042",$30086.60
"brimonidine 0.2 % eye drops","J3490",$16.45
"brompheniramine-phenylephrine 1 mg-2.5 mg/5 mL ora",,$4.19
"budesonide 0.25 mg/2 mL suspension for nebulizatio","J3490",$39.72
"budesonide 0.5 mg/2 mL suspension for nebulization","J3490",$46.77
"bumetanide 0.25 mg/mL injection solution","J3490",$28.60
"bumetanide 1 mg tablet","J3490",$18.45
"bupivacaine (bulk) 100 % powder","J7999",$15567.00
"bupivacaine (PF) 0.25 % (2.5 mg/mL) injection solu","J3490",$40.00
"bupivacaine (PF) 0.5 % (5 mg/mL) injection solutio","J3490",$31.44
"bupivacaine (PF) 0.75 % (7.5 mg/mL) in 8.25 % dext","J3490",$31.74
"bupivacaine (PF) 0.75 % (7.5 mg/mL) injection solu","J3490",$42.16
"bupivacaine 0.5 % (5 mg/mL) injection solution","J3490",$60.80
"bupivacaine 0.5 %-epinephrine bitartrate 1:200,000",,$19.60
"bupivacaine liposome(PF) 1.3 %(13.3 mg/mL) suspens","C9290",$1276.00
"bupivacaine-epinephrine (PF) 0.25 %-1:200,000 inje","J3490",$46.84
"bupivacaine-epinephrine (PF) 0.5 %-1:200,000 injec","J3490",$49.12
"bupivacaine-epinephrine (PF) 0.75 %-1:200,000 inje","J3490",$53.20
"bupivacaine-epinephrine 0.25 %-1:200,000 injection","J3490",$65.40
"bupivacaine-epinephrine 0.5 %-1:200,000 injection ","J3490",$21.28
"buprenorphine 2 mg-naloxone 0.5 mg sublingual film","J0572",$35.65
"buprenorphine 8 mg-naloxone 2 mg sublingual film","J0574",$46.45
"buprenorphine HCl 2 mg sublingual tablet","J3490",$23.45
"buprenorphine HCl 8 mg sublingual tablet","J3490",$29.93
"buPROPion HCl 100 mg tablet","J3490",$18.46
"buPROPion HCl 75 mg tablet","J3490",$18.46
"buPROPion HCl SR 100 mg tablet,12 hr sustained-rel","J3490",$18.31
"buPROPion HCl SR 150 mg tablet,12 hr sustained-rel","J3490",$17.70
"buPROPion HCl XL 150 mg 24 hr tablet, extended rel","J3490",$25.49
"busPIRone 15 mg tablet","J3490",$16.45
"busPIRone 5 mg tablet","J3490",$16.30
"busulfan 2 mg tablet","J8510",$173.38
"butalbital-acetaminophen-caffeine 50 mg-325 mg-40 ","J3490",$19.37
"butorphanol tartrate 2 mg/mL injection solution","J0595",$25.66
"cabazitaxel 10 mg/mL (first dilution) intravenous ","J9043",$39593.68
"cabergoline 0.5 mg tablet","J8515",$40.38
"caffeine-sodium benzoate 250 mg/mL(125 mg/mL caffe","J3490",$51.00
"calcitonin (salmon) 200 unit/actuation nasal spray","J3490",$240.61
"calcitonin (salmon) 200 unit/mL injection solution","J0630",$10828.28
"calcitriol 0.25 mcg capsule","J3490",$19.07
"calcitriol 1 mcg/mL intravenous solution","J0636",$46.00
"calcium acetate 667 mg capsule","J3490",$1.95
"calcium acetate-aluminum 952 mg-1,347 mg topical p",,$17.88
"calcium carbonate 200 mg calcium (500 mg) chewable","J3490",$1.08
"calcium carbonate 500 mg (1,250 mg)-vitamin D3 200",,$16.24
"calcium carbonate 600 mg calcium (1,500 mg) tablet","J3490",$1.05
"calcium chloride 100 mg/mL (10 %) intravenous syri","J3490",$52.00
"calcium citrate-vitamin D3 315 mg-250 unit tablet",,$16.09
"calcium gluconate 100 mg/mL (10 %) intravenous sol","J0610",$81.30
"calcium polycarbophil 625 mg tablet",,$1.09
"camphor 4 %-methyl salicylate 30 %-menthol 10 % to","J3490",$9.64
"canakinumab (PF) 150 mg/mL subcutaneous powder for",,$64236.04
"capsaicin 0.025 % topical cream","J3490",$11.44
"captopril 12.5 mg tablet","J3490",$18.15
"captopril 25 mg tablet",,$17.16
"carbachol 0.01 % intraocular solution","J3490",$51.36
"carBAMazepine 100 mg chewable tablet","J3490",$17.64
"carBAMazepine 100 mg/5 mL oral suspension","J3490",$18.00
"carBAMazepine 200 mg tablet","J3490",$20.13
"carBAMazepine 200 mg/10 mL oral suspension","J3490",$21.69
"carBAMazepine ER 100 mg capsule,extended release m",,$20.47
"carBAMazepine ER 100 mg tablet,extended release,12",,$19.84
"carbamide peroxide 10 % oral rinse","J3490",$28.74
"carbamide peroxide 6.5 % ear drops","J3490",$20.19
"carbidopa 10 mg-levodopa 100 mg tablet","J3490",$16.60
"carbidopa 25 mg-levodopa 100 mg tablet","J3490",$16.55
"carbidopa 25 mg-levodopa 250 mg tablet","J3490",$17.52
"carbidopa 37.5 mg-levodopa 150 mg-entacapone 200 m",,$25.00
"carbidopa ER 25 mg-levodopa 100 mg tablet,extended","J3490",$17.14
"CARBOplatin 10 mg/mL intravenous solution","J9045",$695.08
"carboprost tromethamine 250 mcg/mL intramuscular s","J3490",$1433.73
"carboxymethylcellulose sodium 1 % eye gel in a dro",,$16.05
"carfilzomib 60 mg intravenous solution","J9047",$9741.97
"carisoprodol 350 mg tablet",,$22.95
"carmustine 100 mg intravenous solution","J9050",$16784.28
"carvedilol 12.5 mg tablet","J3490",$16.10
"carvedilol 3.125 mg tablet","J3490",$16.39
"caspofungin 50 mg intravenous solution","J0637",$1695.18
"castor oil","J3490",$27.68
"ceFAZolin 1 gram solution for injection","J0690",$22.60
"ceFAZolin 1 gram/50 mL in dextrose (iso-osmotic) i","J0690",$77.70
"ceFAZolin 10 gram solution for injection","J0690",$50.00
"ceFAZolin 2 gram/100 mL in dextrose(iso-osmotic) i","J0690",$95.55
"ceFAZolin 2 gram/50 mL in dextrose (iso-osmotic) i","J0690",$112.88
"cefdinir 125 mg/5 mL oral suspension",,$140.50
"cefdinir 300 mg capsule","J3490",$27.51
"cefepime 1 gram solution for injection","J0692",$44.48
"cefepime 1 gram solution for injection,cefepime 1 ","J0692",$40.00
"cefepime 2 gram solution for injection","J0692",$72.52
"cefepime 2 gram solution for injection,cefepime 2 ","J0692",$72.52
"cefOXitin 1 gram intravenous solution","J0694",$88.52
"cefOXitin 1 gram/50 mL in dextrose, iso-osmotic in","J0694",$101.24
"cefOXitin 2 gram intravenous solution","J0694",$103.00
"cefOXitin 2 gram/50 mL in dextrose(iso-osmotic) in","J0694",$133.20
"ceftaroline fosamil 600 mg intravenous solution","J0712",$413.90
"CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION","J0713",$63.44
"cefTAZidime 2 gram intravenous solution","J0713",$59.56
"cefTAZidime 2 gram Solution for Injection","J0713",$107.00
"cefTAZidime-avibactam 2.5 gram intravenous solutio","J0714",$1373.72
"cefTRIAXone 1 gram intravenous solution","J0696",$70.46
"cefTRIAXone 1 gram solution for injection","J0696",$31.60
"CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,cefTRIAX","J0696",$31.60
"cefTRIAXone 1 gram/50 mL in dextrose (iso-osmot) i","J0696",$103.60
"cefTRIAXone 2 gram intravenous solution","J0696",$91.72
"cefTRIAXone 2 gram solution for injection","J0696",$40.00
"cefTRIAXone 2 gram Solution for Injection,cefTRIAX","J0696",$34.00
"cefTRIAXone 250 mg Solution for Injection","J0696",$20.80
"cefTRIAXone 500 mg Solution for Injection","J0696",$23.20
"cefuroxime axetil 250 mg tablet",,$18.76
"cefuroxime sodium 1.5 gram solution for injection,","J0697",$60.84
"celecoxib 100 mg capsule","J3490",$23.04
"celecoxib 400 mg capsule","J3490",$29.56
"cephalexin 250 mg capsule","J3490",$17.20
"cephalexin 250 mg/5 mL oral suspension","J3490",$85.00
"cephalexin 500 mg capsule","J3490",$16.67
"certolizumab pegol 400 mg (200 mg x 2 vials) subcu","J0717",$16193.28
"certolizumab pegol 400 mg/2 mL (200 mg/mL x2) subc","J0717",$16240.28
"cetirizine 1 mg/mL oral solution","J3490",$1.13
"cetirizine 10 mg tablet","J3490",$1.10
"cetuximab 100 mg/50 mL intravenous solution","J9055",$2822.30
"cetuximab 100 mg/50 mL IV,cetuximab 200 mg/100 mL ","J9055",$5369.60
"cetuximab 200 mg/100 mL intravenous solution","J9055",$5369.60
"cevimeline 30 mg capsule",,$37.15
"chlorambucil 2 mg tablet","J8999",$245.29
"chloramphenicol sodium succinate 1 gram intravenou","J0720",$218.68
"chlordiazePOXIDE 25 mg capsule","J3490",$22.32
"chlordiazePOXIDE 5 mg capsule",,$23.93
"chlorhexidine gluconate 0.12 % mouthwash","J3490",$16.15
"chlorhexidine gluconate 4 % topical liquid","J3490",$32.64
"chloroprocaine (PF) 30 mg/mL (3 %) injection solut","J2400",$105.52
"chlorproMAZINE 10 mg tablet","J3490",$29.26
"chlorproMAZINE 100 mg tablet","J3490",$19.00
"chlorproMAZINE 25 mg tablet","J3490",$35.12
"chlorproMAZINE 25 mg/mL injection solution","J3230",$116.23
"chlorthalidone 25 mg tablet","J3490",$18.87
"cholecalciferol (vitamin D3) 1,000 unit tablet","J3490",$1.19
"cholecalciferol (vitamin D3) 400 unit tablet","J3490",$1.03
"cholestyramine (with sugar) 4 gram powder for susp","J3490",$22.15
"cholestyramine-aspartame 4 gram oral powder for su",,$22.15
"chondroitin-sod hyaluron 3 %-4 %(0.5 mL)1 %(0.55 m",,$855.00
"chondroitin-sod hyaluron 4 %-3 % (40 mg-30 mg/mL) ",,$619.56
"cilostazol 100 mg tablet",,$16.55
"ciprofloxacin 0.2 %-hydrocortisone 1 % ear drops,s","J3490",$909.97
"ciprofloxacin 0.3 % eye drops","J3490",$378.76
"ciprofloxacin 0.3 % eye ointment","J3490",$659.08
"ciprofloxacin 0.3 %-dexamethasone 0.1 % ear drops,",,$671.83
"ciprofloxacin 250 mg tablet","J3490",$16.91
"ciprofloxacin 400 mg/200 mL in 5 % dextrose intrav","J0744",$77.00
"ciprofloxacin 500 mg tablet","J3490",$17.05
"cisatracurium 2 mg/mL intravenous solution","J3490",$126.00
"cisatracurium concentrate 10 mg/mL (ICU USE ONLY) ","J3490",$1204.00
"CISplatin 1 mg/mL intravenous solution","J9060",$578.24
"citalopram 10 mg tablet",,$16.17
"citalopram 20 mg tablet","J3490",$16.17
"cladribine 10 mg/10 mL intravenous solution","J9065",$2102.00
"clarithromycin 250 mg/5 mL oral suspension","J3490",$449.50
"clarithromycin 500 mg tablet","J3490",$17.47
"clindamycin 150 mg/mL injection solution","J3490",$32.80
"clindamycin 600 mg/4 mL intravenous solution","J3490",$32.96
"clindamycin 600 mg/50 mL in 5 % dextrose intraveno","J3490",$124.08
"clindamycin 75 mg/5 mL oral solution","J3490",$164.80
"clindamycin 900 mg/50 mL in 5 % dextrose intraveno","J3490",$137.55
"clindamycin 900 mg/6 mL intravenous solution","J3490",$33.16
"clindamycin HCl 150 mg capsule","J3490",$17.32
"clobetasol 0.05 % topical cream",,$202.80
"clofarabine 20 mg/20 mL intravenous solution","J9027",$12600.99
"Clog Zapper Kit","J3490",$96.19
"clomiPRAMINE 25 mg capsule",,$36.24
"clonazePAM 0.5 mg tablet","J3490",$22.33
"clonazePAM 1 mg tablet","J3490",$22.39
"cloNIDine (PF) 1,000 mcg/10 mL (100 mcg/mL) epidur","J0735",$41.20
"cloNIDine 0.1 mg/24 hr weekly transdermal patch","J3490",$95.58
"cloNIDine 0.2 mg/24 hr weekly transdermal patch",,$149.99
"cloNIDine 0.3 mg/24 hr weekly transdermal patch","J3490",$201.87
"cloNIDine HCl (bulk) powder","J7999",$17626.10
"cloNIDine HCl 0.1 mg tablet","J3490",$16.31
"clopidogrel 300 mg tablet","J3490",$78.31
"clopidogrel 75 mg tablet","J3490",$16.83
"clorazepate dipotassium 3.75 mg tablet",,$31.68
"clotrimazole 1 % topical cream","J3490",$25.45
"clotrimazole 1 % vaginal cream",,$28.02
"clotrimazole 10 mg troche",,$19.86
"clotrimazole-betamethasone 1 %-0.05 % topical crea",,$90.21
"cloZAPine 100 mg disintegrating tablet","J3490",$20.91
"cloZAPine 100 mg tablet","J3490",$21.24
"cloZAPine 25 mg disintegrating tablet","J3490",$28.00
"cloZAPine 25 mg tablet","J3490",$24.08
"coagulation factor IX (recomb) 1,000 unit intraven","J7195",$82.48
"cocaine 4 % topical solution","J3490",$557.48
"codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid","J3490",$23.70
"codeine sulfate 30 mg tablet",,$23.29
"colchicine 0.6 mg tablet","J3490",$36.33
"colesevelam 625 mg tablet",,$26.41
"colestipol 1 gram tablet","J3490",$19.16
"colistin (colistimethate sodium) 150 mg solution f","J0770",$71.98
"collagenase clostridium histolyticum 250 unit/gram","J3490",$693.25
"colloidal oatmeal topical packet",,$17.73
"compounding vehicle no.8 oral liquid",,$64.25
"conjugated estrogens 0.3 mg tablet",,$32.07
"conjugated estrogens 0.625 mg tablet",,$23.71
"conjugated estrogens 0.625 mg/gram vaginal cream","J3490",$1083.31
"conjugated estrogens 25 mg solution for injection","J1410",$1203.20
"copanlisib 60 mg intravenous solution","J9999",$19484.96
"corticorelin ovine triflutate 100 mcg intravenous ","J0795",$3555.12
"cosyntropin 0.25 mg solution for injection","J0834",$442.32
"cromolyn 100 mg/5 mL oral concentrate","J3490",$48.04
"cromolyn 5.2 mg/spray (4 %) nasal spray","J3490",$36.98
"crotalidae polyval immune fab solution for injecti","J0840",$12869.00
"cultured skin substitute, human-bovine topical dis",,$6001.00
"cupric chloride 0.4 mg/mL intravenous solution","J3490",$141.16
"cyanocobalamin (vit B-12) 1,000 mcg tablet","J3490",$1.31
"cyanocobalamin (vit B-12) 1,000 mcg/mL injection s","J3420",$18.80
"cyanocobalamin (vit B-12) 100 mcg tablet",,$16.04
"cyanocobalamin (vit B-12) 250 mcg tablet",,$16.57
"cyclobenzaprine 10 mg tablet","J3490",$16.09
"cyclopentolate 1 % eye drops","J3490",$52.30
"cyclopentolate 2 % eye drops","J3490",$86.83
"cyclopentolate-phenylephrine 0.2 %-1 % eye drops","J3490",$99.49
"cyclophosphamide 1 gram intravenous solution","J9070",$2665.72
"cyclophosphamide 2 gram intravenous solution","J9070",$6428.00
"cyclophosphamide 25 mg capsule","J8530",$106.45
"cyclophosphamide 500 mg intravenous solution","J9070",$1472.59
"cycloSPORINE 100 mg capsule","J7502",$58.27
"cycloSPORINE modified 25 mg capsule","J7515",$22.21
"cytarabine (PF) 100 mg/5 mL (20 mg/mL) injection s","J9100",$301.25
"cytarabine (PF) 2 gram/20 mL (100 mg/mL) injection","J9100",$359.00
"cytarabine liposome (PF) 50 mg/5 mL (10 mg/mL) int","J9098",$12723.80
"cytomegalovirus immune globulin 50 mg/mL intraveno","J0850",$5217.00
"dabigatran etexilate 150 mg capsule","J3490",$26.01
"dabigatran etexilate 75 mg capsule",,$36.03
"dacarbazine 200 mg intravenous solution","J9130",$343.92
"daclizumab 150 mg/mL subcutaneous syringe","J7513",$28962.00
"DACTINomycin 0.5 mg intravenous solution","J9120",$7370.73
